Date,Affiliate,Clicks,GrossSales,Voids,NetSales,NumberofSales,ManualCredits,Commissions,Conversion,EPC,AverageOrder,AffiliateID,Organization,Website,NumbSales,NumbLeads,NumbTwoTier,NumbBonuses,NumbPayPerCall,NumbLeapFrog,SaleCommissions,LeadCommissions,TwoTierCommissions,BonusCommissions,PayPerCallCommissions,LeapFrogCommissions,TransactionFees
29/03/2021,709810-Prodege LLC-www.swagbucks.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,709810,Prodege LLC,www.swagbucks.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
29/03/2021,1413766-LinkGains (HK) Limited-www.hotdeals.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1413766,LinkGains (HK) Limited,www.hotdeals.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
29/03/2021,1538097-Wildfire Systems Inc.-wildfire-corp.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1538097,"Wildfire Systems, Inc.",wildfire-corp.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
29/03/2021,1617214-ShopAtHome.com LLC-www.shopathome.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1617214,"ShopAtHome.com, LLC",www.shopathome.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
29/03/2021,1705307-Muhammad Bilal-www.discountcodez.com/,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1705307,Muhammad Bilal,www.discountcodez.com/,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,389818-VigLink Inc.-www.viglink.com,157,$598.00 ,0,$598.00 ,1,0,$89.70 ,0.64,$57.13 ,$598.00 ,389818,"VigLink, Inc.",www.viglink.com,1,0,0,0,0,0,$89.70 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$17.94 
30/03/2021,947175-Mattress Advisor LLC-mattressclarity.com,8,$499.00 ,0,$499.00 ,1,0,$74.85 ,12.5,$935.63 ,$499.00 ,947175,Mattress Advisor LLC,mattressclarity.com,1,0,0,0,0,0,$74.85 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$14.97 
30/03/2021,1140999-Chichihaha Limited-www.couponbirds.com,5,$654.30 ,0,$654.30 ,2,0,$32.71 ,40,$654.20 ,$327.15 ,1140999,Chichihaha Limited,www.couponbirds.com,2,0,0,0,0,0,$32.71 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$6.54 
30/03/2021,2134380-naeem mohammad-www.simplecodez.com/,1,$499.00 ,0,$499.00 ,1,0,$24.95 ,100,"$2,495.00 ",$499.00 ,2134380,naeem mohammad,www.simplecodez.com/,1,0,0,0,0,0,$24.95 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$4.99 
30/03/2021,742098-adgoal GmbH-www.adgoal.net,5,$385.20 ,0,$385.20 ,1,0,$19.26 ,20,$385.20 ,$385.20 ,742098,adgoal GmbH,www.adgoal.net,1,0,0,0,0,0,$19.26 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$3.85 
30/03/2021,1375544-REE SOLUTIONS INC-www.reecoupons.com,6,$299.00 ,0,$299.00 ,1,0,$14.95 ,16.67,$249.17 ,$299.00 ,1375544,REE SOLUTIONS INC,www.reecoupons.com,1,0,0,0,0,0,$14.95 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.99 
30/03/2021,1052535-ZYMSOL-www.dealsdir.com,1,$299.00 ,0,$299.00 ,1,0,$14.95 ,100,"$1,495.00 ",$299.00 ,1052535,ZYMSOL,www.dealsdir.com,1,0,0,0,0,0,$14.95 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.99 
30/03/2021,431460-COUPONISM INC.-www.couponism.com/,4,$274.00 ,0,$274.00 ,1,0,$13.70 ,25,$342.50 ,$274.00 ,431460,COUPONISM INC.,www.couponism.com/,1,0,0,0,0,0,$13.70 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.74 
30/03/2021,1250612-Refermate LLC-www.refermate.com,4,$274.00 ,0,$274.00 ,1,0,$13.70 ,25,$342.50 ,$274.00 ,1250612,"Refermate, LLC",www.refermate.com,1,0,0,0,0,0,$13.70 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.74 
30/03/2021,314743-Skimbit Ltd-skimlinks.com,18,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,314743,Skimbit Ltd,skimlinks.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,1422007-Christiaan Moberg-www.slumbersearch.com,8,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1422007,Christiaan Moberg,www.slumbersearch.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,445875-Demand.io-knoji.com,6,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,445875,Demand.io,knoji.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,927360-Coupon Gents LLC-coupongents.us,5,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,927360,"Coupon Gents, LLC",coupongents.us,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,2210707-Muhammad Faheem Khan-www.perfectcodez.com/,3,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,2210707,Muhammad Faheem Khan,www.perfectcodez.com/,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,318676-Capital Intellect Inc.-www.befrugal.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,318676,"Capital Intellect, Inc.",www.befrugal.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,512696-MyPoints.com Inc.-www.mypoints.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,512696,"MyPoints.com, Inc.",www.mypoints.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,709810-Prodege LLC-www.swagbucks.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,709810,Prodege LLC,www.swagbucks.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,748814-Reviewed.com-www.reviewed.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,748814,Reviewed.com,www.reviewed.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,824466-Mazitsol-wativ.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,824466,Mazitsol,wativ.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,862413-Prodege LLC-www.couponcause.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,862413,"Prodege, LLC",www.couponcause.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,967949-Common News Update LLC-www.commonnewsupdate.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,967949,"Common News Update, LLC",www.commonnewsupdate.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,1238556-YIELDKIT GmbH-yieldkit.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1238556,YIELDKIT GmbH,yieldkit.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,1413766-LinkGains (HK) Limited-www.hotdeals.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1413766,LinkGains (HK) Limited,www.hotdeals.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,1441104-NonBiased Inc.-nonbiasedreviews.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1441104,NonBiased Inc.,nonbiasedreviews.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,1519404-Mariano Cordoba-marianocordoba.me,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1519404,Mariano Cordoba,marianocordoba.me,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,1538097-Wildfire Systems Inc.-wildfire-corp.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1538097,"Wildfire Systems, Inc.",wildfire-corp.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,1597262-Tabita Simrin-www.pennysaviour.com/,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1597262,Tabita Simrin,www.pennysaviour.com/,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,1617214-ShopAtHome.com LLC-www.shopathome.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1617214,"ShopAtHome.com, LLC",www.shopathome.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,1693166-Vazeer Swetha-www.uptocoupons.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1693166,Vazeer Swetha,www.uptocoupons.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,1738672-Bin Yin-www.couponpa.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1738672,Bin Yin,www.couponpa.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,1778626-Syed Hammad Hussain-www.couponsvolcano.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1778626,Syed Hammad Hussain,www.couponsvolcano.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,1804567-VIVEK SOMNATHBHAI MADGUNDI-www.savingtrendy.com/,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1804567,VIVEK SOMNATHBHAI MADGUNDI,www.savingtrendy.com/,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,1901339-Ravi Rajani-www.couponskiss.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1901339,Ravi Rajani,www.couponskiss.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
30/03/2021,2136377-Jasim-www.cantpayfull.com/,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,2136377,Jasim,www.cantpayfull.com/,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,314743-Skimbit Ltd-skimlinks.com,14,$955.00 ,0,$955.00 ,2,0,$171.90 ,14.29,"$1,227.86 ",$477.50 ,314743,Skimbit Ltd,skimlinks.com,2,0,0,0,0,0,$171.90 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$34.38 
31/03/2021,1375544-REE SOLUTIONS INC-www.reecoupons.com,6,"$1,868.00 ",0,"$1,868.00 ",2,0,$93.40 ,33.33,"$1,556.67 ",$934.00 ,1375544,REE SOLUTIONS INC,www.reecoupons.com,2,0,0,0,0,0,$93.40 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$18.68 
31/03/2021,947175-Mattress Advisor LLC-mattressclarity.com,10,$385.20 ,0,$385.20 ,1,0,$57.78 ,10,$577.80 ,$385.20 ,947175,Mattress Advisor LLC,mattressclarity.com,1,0,0,0,0,0,$57.78 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$11.56 
31/03/2021,1705307-Muhammad Bilal-www.discountcodez.com/,3,$573.00 ,0,$573.00 ,2,0,$28.65 ,66.67,$955.00 ,$286.50 ,1705307,Muhammad Bilal,www.discountcodez.com/,2,0,0,0,0,0,$28.65 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$5.73 
31/03/2021,967949-Common News Update LLC-www.commonnewsupdate.com,4,$499.00 ,0,$499.00 ,1,0,$24.95 ,25,$623.75 ,$499.00 ,967949,"Common News Update, LLC",www.commonnewsupdate.com,1,0,0,0,0,0,$24.95 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$4.99 
31/03/2021,318676-Capital Intellect Inc.-www.befrugal.com,2,$299.00 ,0,$299.00 ,1,0,$14.95 ,50,$747.50 ,$299.00 ,318676,"Capital Intellect, Inc.",www.befrugal.com,1,0,0,0,0,0,$14.95 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.99 
31/03/2021,1052535-ZYMSOL-www.dealsdir.com,2,$299.00 ,0,$299.00 ,1,0,$14.95 ,50,$747.50 ,$299.00 ,1052535,ZYMSOL,www.dealsdir.com,1,0,0,0,0,0,$14.95 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.99 
31/03/2021,431460-COUPONISM INC.-www.couponism.com/,9,$274.00 ,0,$274.00 ,1,0,$13.70 ,11.11,$152.22 ,$274.00 ,431460,COUPONISM INC.,www.couponism.com/,1,0,0,0,0,0,$13.70 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.74 
31/03/2021,927360-Coupon Gents LLC-coupongents.us,1,$269.10 ,0,$269.10 ,1,0,$13.46 ,100,"$1,346.00 ",$269.10 ,927360,"Coupon Gents, LLC",coupongents.us,1,0,0,0,0,0,$13.46 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.69 
31/03/2021,824466-Mazitsol-wativ.com,0,$232.20 ,0,$232.20 ,2,0,$11.60 ,0,$0.00 ,$116.10 ,824466,Mazitsol,wativ.com,2,0,0,0,0,0,$11.60 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.32 
31/03/2021,389818-VigLink Inc.-www.viglink.com,160,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,389818,"VigLink, Inc.",www.viglink.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,1238556-YIELDKIT GmbH-yieldkit.com,6,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1238556,YIELDKIT GmbH,yieldkit.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,445875-Demand.io-knoji.com,5,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,445875,Demand.io,knoji.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,2134380-naeem mohammad-www.simplecodez.com/,4,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,2134380,naeem mohammad,www.simplecodez.com/,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,512696-MyPoints.com Inc.-www.mypoints.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,512696,"MyPoints.com, Inc.",www.mypoints.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,1140999-Chichihaha Limited-www.couponbirds.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1140999,Chichihaha Limited,www.couponbirds.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,1250612-Refermate LLC-www.refermate.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1250612,"Refermate, LLC",www.refermate.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,1393373-CPAR Media Corp-www.coupongrind.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1393373,CPAR Media Corp,www.coupongrind.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,1422007-Christiaan Moberg-www.slumbersearch.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1422007,Christiaan Moberg,www.slumbersearch.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,1617214-ShopAtHome.com LLC-www.shopathome.com,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1617214,"ShopAtHome.com, LLC",www.shopathome.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,709810-Prodege LLC-www.swagbucks.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,709810,Prodege LLC,www.swagbucks.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,742098-adgoal GmbH-www.adgoal.net,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,742098,adgoal GmbH,www.adgoal.net,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,748814-Reviewed.com-www.reviewed.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,748814,Reviewed.com,www.reviewed.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,869815-Couponsmoon e commerce solutions-www.couponsmoon.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,869815,Couponsmoon e commerce solutions,www.couponsmoon.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,968793-Usman Masood-www.clothingric.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,968793,Usman Masood,www.clothingric.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,1413766-LinkGains (HK) Limited-www.hotdeals.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1413766,LinkGains (HK) Limited,www.hotdeals.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,1441104-NonBiased Inc.-nonbiasedreviews.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1441104,NonBiased Inc.,nonbiasedreviews.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,1562307-Reviews International-us-reviews.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1562307,Reviews International,us-reviews.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,1868351-Liberty Labs Ltd-www.libertyvaults.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1868351,Liberty Labs Ltd,www.libertyvaults.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
31/03/2021,2081063-Let It Digital Limited-letitdigital.com,0,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,2081063,Let It Digital Limited,letitdigital.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
01/04/2021,314743-Skimbit Ltd-skimlinks.com,12,$299.00 ,0,$299.00 ,1,0,$53.82 ,8.33,$448.50 ,$299.00 ,314743,Skimbit Ltd,skimlinks.com,1,0,0,0,0,0,$53.82 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$10.76 
01/04/2021,389818-VigLink Inc.-www.viglink.com,220,$299.00 ,0,$299.00 ,1,0,$44.85 ,0.45,$20.39 ,$299.00 ,389818,"VigLink, Inc.",www.viglink.com,1,0,0,0,0,0,$44.85 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.97 
01/04/2021,431460-COUPONISM INC.-www.couponism.com/,7,$776.00 ,0,$776.00 ,4,0,$38.80 ,57.14,$554.29 ,$194.00 ,431460,COUPONISM INC.,www.couponism.com/,4,0,0,0,0,0,$38.80 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$7.76 
01/04/2021,1140999-Chichihaha Limited-www.couponbirds.com,5,$538.20 ,0,$538.20 ,2,0,$26.92 ,40,$538.40 ,$269.10 ,1140999,Chichihaha Limited,www.couponbirds.com,2,0,0,0,0,0,$26.92 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$5.38 
01/04/2021,968793-Usman Masood-www.clothingric.com,1,$538.20 ,0,$538.20 ,1,0,$26.91 ,100,"$2,691.00 ",$538.20 ,968793,Usman Masood,www.clothingric.com,1,0,0,0,0,0,$26.91 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$5.38 
01/04/2021,1250612-Refermate LLC-www.refermate.com,5,$385.20 ,0,$385.20 ,1,0,$19.26 ,20,$385.20 ,$385.20 ,1250612,"Refermate, LLC",www.refermate.com,1,0,0,0,0,0,$19.26 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$3.85 
01/04/2021,824466-Mazitsol-wativ.com,2,$299.00 ,0,$299.00 ,1,0,$14.95 ,50,$747.50 ,$299.00 ,824466,Mazitsol,wativ.com,1,0,0,0,0,0,$14.95 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.99 
01/04/2021,2134380-naeem mohammad-www.simplecodez.com/,4,$269.10 ,0,$269.10 ,1,0,$13.46 ,25,$336.50 ,$269.10 ,2134380,naeem mohammad,www.simplecodez.com/,1,0,0,0,0,0,$13.46 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$2.69 
01/04/2021,1375544-REE SOLUTIONS INC-www.reecoupons.com,5,$99.00 ,0,$99.00 ,1,0,$4.95 ,20,$99.00 ,$99.00 ,1375544,REE SOLUTIONS INC,www.reecoupons.com,1,0,0,0,0,0,$4.95 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.99 
01/04/2021,1422007-Christiaan Moberg-www.slumbersearch.com,8,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1422007,Christiaan Moberg,www.slumbersearch.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
01/04/2021,947175-Mattress Advisor LLC-mattressclarity.com,7,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,947175,Mattress Advisor LLC,mattressclarity.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
01/04/2021,445875-Demand.io-knoji.com,5,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,445875,Demand.io,knoji.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
01/04/2021,967949-Common News Update LLC-www.commonnewsupdate.com,4,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,967949,"Common News Update, LLC",www.commonnewsupdate.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
01/04/2021,1238556-YIELDKIT GmbH-yieldkit.com,3,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1238556,YIELDKIT GmbH,yieldkit.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
01/04/2021,1519404-Mariano Cordoba-marianocordoba.me,2,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,1519404,Mariano Cordoba,marianocordoba.me,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
01/04/2021,318676-Capital Intellect Inc.-www.befrugal.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,318676,"Capital Intellect, Inc.",www.befrugal.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
01/04/2021,512696-MyPoints.com Inc.-www.mypoints.com,1,$0.00 ,0,$0.00 ,0,0,$0.00 ,0,$0.00 ,$0.00 ,512696,"MyPoints.com, Inc.",www.mypoints.com,0,0,0,0,0,0,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
