Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,08/04/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
United Kingdom,GBR,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,50310.21,50701.43,51661.5,53571.72,59653.92,62652.24,72340.67,69757.75,72350.28,73193.48,63712.13,65212.22,63764.52,64622.6,64683.36,64114.51,63889.14,62791.74,58150.11,59664.77,53260,53370,48990,45200,45380,44030,43810,43830,44070,34410,34620,33840,31820,31790,32630,31900,31280,31560,31030,29310,29490,28480,28560,28310,28340,28460,28280,28280,28290,,
United Kingdom,GBR,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,76.74469687,75.26104418,73.76074556,72.81312248,70.1217601,67.87678897,65.25989424,62.23999109,61.05774459,58.55817506,54.08215978,51.70376042,45.24156884,44.86007789,42.67766279,45.7910883,45.94703811,44.86223289,42.86155823,43.69569667,45.04158912,46.64927388,44.65547556,45.33781287,33.56887032,41.8846693,43.72143101,45.37672331,43.81906188,42.30223718,42.41597011,41.49855314,40.67068918,36.50039481,34.70359103,33.5302943,30.29890225,28.55434132,27.77681085,24.931051,25.91497925,26.88895368,25.40958584,26.72862013,25.93784481,26.5209704,28.76852356,27.76999225,26.41913785,24.05640931,24.13511488,25.8246177,31.18143337,31.16780029,27.60260552,22.5879946,11.88007733,,,,
United Kingdom,GBR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,99.4647102,99.36837578,99.20776193,98.86813184,98.60649719,97.61702311,96.8766933,96.4875454,96.17444742,95.98615961,96.48387396,96.41644847,96.19949134,96.49958891,95.65984102,95.86926243,95.21395111,94.81714574,95.14016044,95.23246879,94.96889209,94.66282545,93.80622994,92.95642334,92.42253227,91.89555163,92.06996551,92.3375625,91.28950432,89.92769081,90.65258583,90.1991746,89.21274479,87.79016543,87.79003822,87.71102814,87.56976162,86.71951891,86.77063541,87.23515523,88.41036373,87.82897536,88.53442838,88.82498255,88.61973186,88.15744775,88.6059099,89.61975501,90.17869547,87.36773537,88.16810568,85.56318573,85.13981223,83.5597408,82.7165785,80.35177127,,,,,
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
United Kingdom,GBR,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Net official flows from UN agencies, UNIDIR (current US$)",DT.NFL.UNID.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Net ODA provided, total (constant 2015 US$)",DC.ODA.TOTL.KD,4301740000,4676107000,4155099000,4045840000,4663141000,4207773000,4124065000,4100067000,3848514000,4150858000,3815467000,4461533000,4385316000,3962104000,4336928000,4177170000,4361516000,4969154000,5317008000,6189882000,4036117000,4916117000,4307888000,4207558000,4047122000,4251861000,4046485000,3710753000,4554478000,4498383000,3912235000,4487863000,4437214000,4554286000,4834594000,4586568000,4452268000,4465208000,4909957000,4420833000,6084267000,6427591000,6517315000,7428927000,8158058000,10915743000,12114919000,8587550000,10786379000,12073197000,13912330000,13923352000,13932021000,17825509000,17990705000,18544860000,20139408000,,,,
United Kingdom,GBR,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.138728591,1.195852917,0.71071276,1.414127456,2.121823274,1.372676187,1.292355806,1.682672051,1.127586247,1.473705819,1.791819689,1.087231673,1.05101857,1.057718801,-0.075261594,1.11928039,1.42482067,1.754640337,2.904105168,2.92466122,3.78380568,2.033973017,1.950665447,1.854764189,1.71516995,2.16345582,2.280149905,3.290128405,6.641959239,7.705211126,9.874714492,3.412047346,5.031206383,1.750588093,3.594809868,9.928108652,7.494735009,6.745095031,8.624166859,0.59968332,2.678908149,1.009837234,1.719311046,1.94318633,1.907589447,1.533311411,11.92915477,4.644610359,-0.863744975,0.077698118,1.125402101
United Kingdom,GBR,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,478301127.9,298774984.5,280350747.2,628282586.4,303491818.7,605297019.4,325248160.7,-112431279.8,486171843.7,1595314289,1306132460,90478053.18,-418959113.1,618666139.4,98135248.24,-1005434951,-94324623.2,160613316.3,-1439128171,-2806729076,-460967976.3,177579076.9,89186546.09,-1414831677,-1561967642,-1336072054,-2295094677,-3391389206,-2835802471,-2054674847,-2321009115,-3585311002,-1689172145,-3285790520
United Kingdom,GBR,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,,,,,,,,,,,12.90104694,13.22373867,14.86681513,15.52528919,12.50845772,14.30991057,14.00749098,14.13952549,17.61831346,20.19630229,22.92686224,24.48735063,24.79844326,26.64362458,27.10369811,27.88657676,32.07125407,36.4815944,37.26184767,37.73119804,37.63545213,36.48820999,37.93284146,38.28069321,37.69349435,37.95289164,35.55582209,36.32312925,37.88446985,40.0249793,40.55838435,39.98315109,39.99315606,39.39555193,38.29534813,37.70505501,36.05810576,36.62482336,35.57873035,33.1357671,32.41058274,30.52616665,30.63192581,28.89492432,29.07776866,29.89140516,30.14261996,28.83592694,26.69803827,26.27918394,10.28114177
United Kingdom,GBR,Cereal production (metric tons),AG.PRD.CREL.MT,,9721851,11790944,11364849,12799102,13716688,13439265,14649718,13142810,13580196,13267110,14975270,15533794,15316018,16394537,13936000,13263000,16726567,17262000,17416895,19472785,19629000,21919000,21305600,26614000,22486000,24509000,21698000,21063000,22728932,22569000,22629199,22057171,19481622,19945396,21859745,24510178,23523248,22767929,22123808,23988441,18958946,22965900,21494212,22009971,20994000,20840385,19123516,24282470,21619013,20946145,21484952,19515045,20083467,24468841,24734564,21964131,23000066,21084346,,
United Kingdom,GBR,Arable land (% of land area),AG.LND.ARBL.ZS,,29.6573389,29.90947795,30.0706816,30.39722234,30.33522093,30.27321953,30.21121812,30.07894846,29.60773778,29.35559873,29.47960154,29.46720126,29.2439962,29.21092878,28.39251023,28.49584591,28.60744844,28.66944984,28.22717315,28.59504815,28.54958046,28.57438102,28.51651304,28.61158186,28.8926549,28.68598355,28.66531641,28.46277849,27.70222792,27.3632869,27.14421527,27.09048072,25.17670401,24.43268714,24.53602282,25.20563799,26.32166329,25.84631918,24.4574877,24.2880172,23.35799611,23.91600876,23.39106353,24.05241185,23.68040342,25.18910429,25.15190344,24.82122928,25.00310007,24.67655934,25.05683462,25.67684868,25.89757368,25.76571736,24.84602984,24.90807465,25.1431381,24.95675361,,
United Kingdom,GBR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,516.9000244,564.9000244,714.0999756,843.9000244,847.2999878,797.7000122,866.4000244,984.0999756,1153.199951,1263.900024,1428.400024,1579,1511.400024,1729.800049,2193.399902,2299.100098,2547.300049,2862.5,3134.300049,3447.199951,3825.399902,4023.399902,4639.200195,5405,6405.200195,6830.600098,7618.100098,6450.600098,4663.5,4925.200195,5160.872,4548.547,4940.527,5159.695,5698.49,5998.434,6215.321,6154.451,6283.831,6615.125,6082.739413,6280.250983,6243.542853,6031.574712,5974.825151,5423.173139,5512.672996,5915.641,6198.37,5851.19,3675.244847
United Kingdom,GBR,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Time required to start a business, male (days)",IC.REG.DURS.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,6,4.5,4.5,4.5,4.5,4.5,
United Kingdom,GBR,Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,
United Kingdom,GBR,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.33719,83.34108,83.21535,83.55123,83.54968,
United Kingdom,GBR,Other expense (current LCU),GC.XPN.OTHR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10902000000,6903000000,6238000000,7124000000,6348000000,25302464171,23713961652,26679792177,27334246020,30959757817,34114361901,38176781954,42932271652,47150567070,46259140159,51686348768,53280191987,56855668581,85310440866,75690508151,67886678045,61005552368,70897351328,60147148885,61617362336,63774245346,65142584115,68441642437,71265831588,70494749231,
United Kingdom,GBR,Taxes on international trade (current LCU),GC.TAX.INTT.CN,,,,,,,,,,,,,352000000,284000000,337000000,204000000,215000000,165000000,143000000,43000000,50000000,115000000,199000000,84000000,19000000,13000000,118000000,49000000,7000000,0,36000000,1000000,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31000000,
United Kingdom,GBR,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,,,,,,,,,,,,,0.994798248,1.029340662,1.099985258,1.133847027,1.085361143,0.891152132,0.754154702,0.737120887,0.742090606,0.669305238,0.784223273,0.87956384,0.75314314,0.974685968,0.829370892,0.875505795,0.839797448,1.007745644,1.220615489,1.277999154,1.198357558,1.0731433,0.964712639,1.545307936,1.272839613,1.160736312,1.186996528,1.16452489,0.61720528,1.078874944,1.061969057,1.112486805,1.462358113,2.0705802,1.558654913,1.461992824,1.847378455,2.017506679,1.940646138,1.731167667,1.623546567,1.587202445,1.727729269,1.652790495,1.574551308,,,,
United Kingdom,GBR,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.59889984,,,99.48974609,,,97.61975098,,,
United Kingdom,GBR,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,39.84324221,38.55573564,36.12709791,36.88500728,35.66450159,35.5661882,34.55230039,36.23046875,35.42316258,33.79561893,32.95990891,33.38481761,38.18585241,42.16988574,42.44468889,36.6976591,34.5623793,32.4799756,32.03930054,30.45399507,30.76426283,34.79012208,36.08987362,36.32032099,37.70442663,38.17012939,43.46922213,74.06028972,77.00025993,83.54315531,84.96019803,82.06726896,56.46250205,56.14298592,57.40221365,60.30709259,64.66273262,77.62855808,89.5129608,89.53367179,94.32207556,98.73382585,99.45712807,103.166504,107.9180825,116.117246,125.5727212,138.3320129,158.2423665,162.3673927,163.0778803,150.5219207,147.1123293,144.1906952,134.3185777,132.7908777,138.536961,144.2710869,146.5208933,139.3377239,160.1508562
United Kingdom,GBR,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.03,28.32,26.43,26.38,26.03,25.41,24.7,24.06,22.08,25.14,,,,,,,
United Kingdom,GBR,Total fisheries production (metric tons),ER.FSH.PROD.MT,1020366,959551,1008322,1008956,1034341,1118064,1141130,1104608,1118870,1165385,1176051,1206546,1173031,1215495,1175211,1068779,1128199,1082168,1117396,994514,897555,882867,916552,850681,845324,901465,860520,953497,948425,914969,821743,858126,875548,934558,970258,1012302,986740,1029552,1060688,995545,907012,940084,908091,825799,862165,843149,796586,793947,771723,787450.8125,813992.875,800352.625,836793.6875,835636,970375.375,917372.4375,897737.1875,948613.125,897860,,
United Kingdom,GBR,"Fish species, threatened",EN.FSH.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,
United Kingdom,GBR,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.5,,,,,,,,,,890.1,,,,,591.4,,,472.4,,455,,,,,,,,,,
United Kingdom,GBR,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.370934407,4.419123246,-1.087784184,15.20858262,18.36315675,18.13200261,17.35015773,-38.25675786,-35.60019852,-41.21200914,-41.66974124,-35.51479386,-31.82708991,-35.30628515,-30.28516378,-24.12081339,-16.67698181,-12.22607799,-9.118070203,-2.697704775,-2.697704775,-2.697704775,,,,,,,,
United Kingdom,GBR,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312401144,0.147102899,0.142297928,0.241706939,0.243667464,0.345064656,0.364685941,0.352641571,0.363445065,0.309869757,0.239917627,0.24163941,0.202872084,0.220523018,0.234885839,0.251533987,0.320976015,0.397113013,0.505780749,1.042966427,1.265336697,1.492058669,1.531136324,1.56698536,2.041730841,2.474805083,2.794090084,,,,,
United Kingdom,GBR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,96.12390809,95.63569161,95.36041048,94.45448547,93.58431004,90.13413045,87.98863991,86.67440785,86.63758832,86.40905251,87.70271033,87.91582602,87.52925596,88.67788393,86.16640113,87.41127811,85.52632057,84.42089944,85.611006,85.75131008,85.59726266,84.70673697,82.14711642,80.22985336,79.3267379,77.8819825,78.67214511,80.31620055,77.70090057,75.53625969,77.4533839,76.3642361,73.91042944,70.39248908,70.59047947,71.05257618,71.15108799,69.76487771,69.89079952,71.16851472,74.47692821,73.28149845,73.52045658,74.17034167,75.38808724,74.4298554,75.61243423,78.46202392,80.21671907,74.23278679,76.37854776,71.06622002,68.4682032,64.59252883,60.96876463,53.180856,,,,,
United Kingdom,GBR,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Net official flows from UN agencies, UNRWA (current US$)",DT.NFL.UNRW.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",DT.NFL.PCBO.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",DC.DAC.NLDL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",DC.DAC.CHEL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,,,,,,,,,,,551999559.2,599108346.2,659827983.3,947193043.2,1143173452,1684177514,1420053998,1593739002,2330103033,2976227501,4413519045,5750830965,5995794230,5699342373,5337000376,4573297859,5675779881,9584132387,11960067155,12095899630,16869532789,25084631815,22164328004,18663532399,17808517097,19808368915,31201426437,21400083615,20470795618,10723623995,10332209872,9579572876,12827928790,14432785693,17515990656,21355108403,31625646655,21723031908,29545794148,18945877388,20444880745,19103831174,22685905972,27359104938,26669808965,24971914852,22971306536,22814984592,25006445419,24451610695,26881713930
United Kingdom,GBR,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.283824653,1.342308251,1.186982487,2.587214078,2.122912937,1.241209958,1.8648244,1.586345228,2.029000378,2.856317973,1.987611888,2.247450456,1.390731641,1.671521008,1.728613281,2.167752298,2.829539708,3.881714377,4.574775366,3.385344613,2.559849602,2.060436038,2.216811546,2.866226362,3.834558685,4.196964447,2.934489354,4.78969721,9.554585215,14.37602768,17.5706576,4.709018738,6.776726688,3.990137604,5.311707123,6.283739982,5.235620888,11.92445323,12.13714004,-1.995133367,2.184064583,3.021939577,0.442178757,1.649878713,-3.689965538,-2.035363259,1.208595713,6.374317154,-0.987045599,-1.675489195,-1.930101165
United Kingdom,GBR,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,66.75,69.93,69.78,71.28,73.29,72.11,74.71,74.19,74.26,78.02,79.24,80.32,81.29,84.83,80.13,79.01,85.52,88.18,89.45,92.82,90.69,95.57,95.26,101.65,97.75,98.32,97.57,95.91,97.06,99.19,98.27,100.66,97.77,98.09,98.8,98.01,97.71,97.57,97.55,95.63,88.4,94.06,92,92.43,93.13,92.62,90.81,94.77,92.57,94.4,96.68,90.86,92.82,100.63,101.4,97.97,102.09,99.4,,
United Kingdom,GBR,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.496011243,0.475344108,0.512544951,0.471210681,0.450543546,0.446410119,0.442276692,0.434009838,0.405075848,0.400942421,0.38854214,0.376141859,0.367875005,0.359608151,0.351341297,0.334807589,0.326540735,0.322407308,0.330674162,0.322407308,0.310007027,0.301740173,0.293473319,0.281073038,0.293473319,0.281073038,0.281073038,0.281073038,0.281073038,0.272806184,0.272806184,0.26453933,0.252139048,0.252139048,0.23560534,0.231471913,0.23560534,0.219071632,0.210804778,0.214938205,0.210804778,0.206671351,0.202537924,0.202537924,0.19427107,0.186004216,0.190137643,0.190137643,0.177737362,0.190137643,0.186004216,0.190137643,0.185590873,0.185177531,0.202537924,0.192792543,0.197193403,0.190822139,,
United Kingdom,GBR,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087355319,0.174230922,0.260615159,0.519762001,1.036609166,1.895168284,4.123650336,7.385398957,13.6699831,21.29363827,26.82175435,33.48109487,56.48,64.82,65.61,70,68.82,75.09,78.39,83.56,85,85.37999855,87.47999842,89.8441,91.61,92.00029987,94.77580063,90.42455049,90.69200899,92.51662855,94.81820132
United Kingdom,GBR,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,441800,432200,435200,446300,429400,397100,409300,413300,462600,476900,477500,434000,433200,435600,457900,471700,498900,522900,573300,639100,670700,615500,654600,659400,684900,724800,772300,788900,801900,840800,876158,925638,924944,891154,970036,1018118,1037032,1044883,1056206,1003893,985109.0231,1062692,1050702.909,1052640,1064175.7,1104117,1180312,1182696,1242985,1061464,334084.578
United Kingdom,GBR,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Trademark applications, total",IP.TMK.TOTL,,,,,,,,,,,,,,,,,,,,,20102,20881,20631,22100,22796,24323,39153,33399,38006,40052,39632,34983,35968,34764,41044,36743,33046,35944,36748,37940,42550,36691,35306,34194,36192,35500,38056,40044,35091,33846,36255,39113,42913,50005,54796,57892,67053,83756,94953,105674,
United Kingdom,GBR,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Time required to start a business, female (days)",IC.REG.DURS.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,6,4.5,4.5,4.5,4.5,4.5,
United Kingdom,GBR,Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Time to export, border compliance (hours)",IC.EXP.TMBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,24,24,24,24,24,
United Kingdom,GBR,"Human capital index (HCI), male, upper bound (scale 0-1)",HD.HCI.OVRL.UB.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.766229391,,,,,,,0.782,0.77636081,,0.784399927
United Kingdom,GBR,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,8.778131846,9.410986102,8.948301732,8.715170667,9.072025096,9.244536621,9.908627425,10.76833527,10.89478859,10.51801913,9.890960823,10.03458465,10.40361974,10.63112253,10.62445129,11.4411463,11.29564542,10.85555099,9.00974552,7.262111283,6.612017754,6.951560273,7.784175422,8.543087497,8.818343289,9.329842533,9.324256614,7.865366629,7.346820277,6.29358757,5.232375877,4.968214221,4.986710199,5.20386622,5.224313898,5.694141844,5.3133051,4.272169276,6.552420087,7.428677101,6.625499655,6.88611749,6.594328413,5.837259938,6.303645249,7.102311071,6.543414359,5.721710782,
United Kingdom,GBR,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,,,,,,,,,,,,,2.247047558,1.527685526,,,,,,,0.086144516,0.173451381,0.26095965,0.105507756,0.022102018,0,0.047747416,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
United Kingdom,GBR,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,,,,,,,,,,,,,677000000,809000000,970000000,1239000000,1405000000,1344000000,1321000000,1528000000,1804000000,1801000000,2312000000,2841000000,2613000000,3716000000,3403000000,3992000000,4297000000,5709000000,7515000000,8281000000,8055000000,7595000000,7189000000,13185000000,11598000000,11057000000,11850000000,12134000000,6780000000,12321000000,12641000000,14017000000,19344000000,28981000000,23017000000,22697000000,29535000000,31415000000,31287000000,28902000000,27947000000,28461000000,32415000000,31985000000,31753000000,,,,
United Kingdom,GBR,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.64920044,,,98.0837326,,,94.47351074,,,
United Kingdom,GBR,Broad money (current LCU),FM.LBL.BMNY.CN,10421000000,10705000000,10483000000,11403000000,12025000000,12934000000,13398000000,14840000000,15905000000,16400000000,17947000000,20318000000,25987000000,33143000000,37429000000,40101000000,44741000000,48985000000,56121000000,63129000000,74787000000,93615000000,1.06398E+11,1.17315E+11,1.30814E+11,1.45524E+11,1.78359E+11,3.37689E+11,3.93988E+11,4.73282E+11,5.23077E+11,5.31768E+11,3.79524E+11,3.97343E+11,4.27759E+11,5.14557E+11,5.89201E+11,7.39478E+11,8.93624E+11,9.32914E+11,1.03613E+12,1.12756E+12,1.18387E+12,1.29987E+12,1.42754E+12,1.62524E+12,1.85436E+12,2.14756E+12,2.5299E+12,2.52826E+12,2.62913E+12,2.51298E+12,2.53233E+12,2.58556E+12,2.52003E+12,2.56979E+12,2.79379E+12,3.02557E+12,3.18592E+12,3.14246E+12,3.44748E+12
United Kingdom,GBR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.413281226,5.39304807,5.366119892,5.099565131,5.508962884,6.345486375,5.621322212,6.838229264,7.025170524,6.78469169,6.816460065,6.789918001,6.873027305
United Kingdom,GBR,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1020331,959416,1008287,1008921,1034141,1117764,1140930,1104408,1118670,1165185,1175607,1206030,1172818,1215094,1174655,1067903,1127509,1081583,1116508,992163,894700,878818,904565,838997,827712,881361,836507,924062,912033,865653,771699,797239,818724,865784,884557,918464,876839,899837,923267,840745,754527,769568,729055,643961,654962,670336,624738,619747,596021,590853,612629,601385,631199,632373,755668,705623,703245,726002,700242,,
United Kingdom,GBR,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,10.36101467,10.59995342,10.09129556,9.805979751,9.957166168,9.76421452,10.06057278,10.46140503,10.73563457,10.72896135,11.51462328,11.86634461,12.66234845,12.82310082,13.29300059,13.50361161,13.85466605,13.96808259,14.68458102,14.20843967,15.63420278,15.5948408,16.34183739,17.06250938,18.47531199,17.75909024,18.38954801,18.92021617,20.20605326,21.6787561,20.98738383,20.41712796,21.15598911,22.05089538,22.4350519,22.64250117,22.64090841,23.82515583,23.52084789,24.33075782,23.58629953,22.7564701,23.68623529,23.40021794,23.64547742,23.94238916,24.18830864,24.84127745,24.15259242,25.75111034,24.55695141,26.36836344,24.91127846,25.48583626,28.45233425,,,,,,
